"geo_code","domain_supermarket_proximity","domain_supermarket_accessibility","domain_ecommerce_access","domain_socio_demographic","domain_nonsupermarket_proximity","domain_food_for_families","domain_fuel_poverty","country","country_denominator","combined","pp_dec_domain_supermarket_proximity","pp_dec_domain_supermarket_accessibility","pp_dec_domain_ecommerce_access","pp_dec_domain_socio_demographic","pp_dec_domain_nonsupermarket_proximity","pp_dec_domain_food_for_families","pp_dec_domain_fuel_poverty","pp_dec_combined"
"E01026090",15889,7293,5396,13170,27730,714,17133,"E",32843,5604,5,3,2,5,9,1,6,2
"E01026076",163,2873,5730,22545,937,8187,15735,"E",32843,1433,1,1,2,7,1,3,5,1
"E01026102",220,746,3815,22753,308,11570,15720,"E",32843,1566,1,1,2,7,1,4,5,1
"E01026117",813,794,5396,23320,987,9979,17823,"E",32843,2128,1,1,2,8,1,4,6,1
"E01026107",570,7443,7780,29172,1331,7472,16581,"E",32843,5969,1,3,3,9,1,3,6,2
"E01026070",2088,1004,7780,26279,20426,4538,18371,"E",32843,6113,1,1,3,9,7,2,6,2
"E01026079",199,5223,5396,19709,1571,9787,14585,"E",32843,1052,1,2,2,7,1,3,5,1
"E01026081",31249,20279,3143,10762,31184,576,10223,"E",32843,18797,10,7,1,4,10,1,4,6
"E01026084",31057,31171,3143,8477,29139,912,5643,"E",32843,21422,10,10,1,3,9,1,2,7
"E01026057",559,2438,5730,25446,773,7590,15837,"E",32843,2327,1,1,2,8,1,3,5,1
"E01026088",20431,9126,5396,23885,27484,523,25468,"E",32843,15406,7,3,2,8,9,1,8,5
"E01026105",1067,157,7780,26064,402,6445,19779,"E",32843,3380,1,1,3,8,1,2,7,2
"E01026091",9789,10857,5730,21947,14947,1354,26500,"E",32843,7986,3,4,2,7,5,1,9,3
"E01026066",23841,1781,5396,20934,27463,803,19681,"E",32843,10711,8,1,2,7,9,1,6,4
"E01026093",32496,30639,43,1141,32580,832,847,"E",32843,27067,10,10,1,1,10,1,1,9
"E01026044",2556,3139,5396,19919,25205,12026,14799,"E",32843,5071,1,1,2,7,8,4,5,2
"E01026072",29393,6781,43,4895,29006,15137,6628,"E",32843,10548,9,3,1,2,9,5,3,4
"E01026083",18238,31258,43,2094,20811,1562,3828,"E",32843,7021,6,10,1,1,7,1,2,3
"E01026119",14530,1624,5396,26957,4965,7468,27481,"E",32843,10977,5,1,2,9,2,3,9,4
"E01026053",14173,1518,21453,26189,2272,10215,9708,"E",32843,6335,5,1,7,8,1,4,3,2
"E01026104",1647,1832,5396,14925,26994,13317,19239,"E",32843,5789,1,1,2,5,9,5,6,2
"E01026110",6952,7028,5396,13932,2171,8567,11754,"E",32843,483,3,3,2,5,1,3,4,1
"E01026121",6851,1349,5396,17590,2027,11714,16337,"E",32843,1318,3,1,2,6,1,4,5,1
"E01026098",1032,5334,5730,23937,2351,6732,20479,"E",32843,3080,1,2,2,8,1,3,7,1
"E01026094",19126,28277,43,5610,27782,1789,9606,"E",32843,8761,6,9,1,2,9,1,3,3
"E01026089",23722,12603,5730,19087,28416,1428,17104,"E",32843,11615,8,4,2,6,9,1,6,4
"E01026071",96,36,7780,28859,391,10971,15700,"E",32843,5032,1,1,3,9,1,4,5,2
"E01026082",1155,231,5396,25790,495,6813,20674,"E",32843,3318,1,1,2,8,1,3,7,2
"E01026064",14542,3339,3143,8498,27473,924,10327,"E",32843,2356,5,2,1,3,9,1,4,1
"E01026100",22138,7766,5730,15861,11668,15265,9475,"E",32843,4195,7,3,2,5,4,5,3,2
"E01026063",7344,28465,5730,26105,8174,5981,26274,"E",32843,16305,3,9,2,8,3,2,8,5
"E01032987",32081,16529,6335,14757,29514,282,15855,"E",32843,20438,10,6,2,5,9,1,5,7
"E01026087",17634,14227,3143,7439,17700,844,6556,"E",32843,1060,6,5,1,3,6,1,2,1
"E01026042",17381,18302,3143,9495,29462,12716,3468,"E",32843,7572,6,6,1,3,9,4,2,3
"E01026080",363,7370,7780,23696,1130,8677,19526,"E",32843,3264,1,3,3,8,1,3,6,1
"E01026074",18464,2214,43,6058,27773,15387,6951,"E",32843,4106,6,1,1,2,9,5,3,2
"E01026052",17227,2301,12493,16961,2681,10926,10361,"E",32843,2061,6,1,4,6,1,4,4,1
"E01026092",32037,32375,3143,3249,31321,1345,3663,"E",32843,26856,10,10,1,1,10,1,2,9
"E01026067",29819,9893,3143,9860,31000,108,6656,"E",32843,12426,10,4,1,4,10,1,3,4
"E01026112",6980,18304,43,1525,4756,7724,1137,"E",32843,60,3,6,1,1,2,3,1,1
"E01026055",998,1168,5396,22962,305,9354,20900,"E",32843,2657,1,1,2,7,1,3,7,1
"E01026046",7061,24458,5396,12564,5450,6073,10359,"E",32843,2021,3,8,2,4,2,2,4,1
"E01026115",4058,27349,43,6046,11240,1981,6065,"E",32843,1144,2,9,1,2,4,1,2,1
"E01026056",828,8878,5396,20867,1102,7126,15046,"E",32843,1306,1,3,2,7,1,3,5,1
"E01026059",3159,503,5396,19878,580,14024,13547,"E",32843,1245,1,1,2,7,1,5,5,1
"E01026114",28868,30570,43,4768,31108,166,3870,"E",32843,18810,9,10,1,2,10,1,2,6
"E01026111",431,1903,3675,17992,909,11334,10951,"E",32843,401,1,1,2,6,1,4,4,1
"E01026065",24068,5003,5396,20926,27715,692,21847,"E",32843,12512,8,2,2,7,9,1,7,4
"E01026068",2470,360,5396,24008,969,11858,13072,"E",32843,1848,1,1,2,8,1,4,4,1
"E01026051",18680,2213,12493,25807,4850,9738,19036,"E",32843,7833,6,1,4,8,2,3,6,3
"E01026116",20638,27977,3143,10763,27789,693,10470,"E",32843,10590,7,9,1,4,9,1,4,4
"E01026045",158,729,5396,17936,1027,8604,16417,"E",32843,655,1,1,2,6,1,3,5,1
"E01026118",17210,1417,5396,26184,4596,8335,28873,"E",32843,12766,6,1,2,8,2,3,9,4
"E01026099",833,1036,5396,20023,624,9675,15660,"E",32843,973,1,1,2,7,1,3,5,1
"E01026048",18795,16175,43,5408,13090,7270,7204,"E",32843,1148,6,5,1,2,4,3,3,1
"E01026078",26971,8249,3143,11572,29448,901,9392,"E",32843,8461,9,3,1,4,9,1,3,3
"E01026050",15317,11141,43,11565,10954,7595,13323,"E",32843,1378,5,4,1,4,4,3,5,1
"E01026043",13341,7564,5396,12877,28091,12703,7357,"E",32843,5283,5,3,2,4,9,4,3,2
"E01026101",27792,9546,43,6684,9003,13110,5769,"E",32843,2927,9,3,1,3,3,4,2,1
"E01026103",2394,7438,43,9609,28183,13811,11759,"E",32843,3712,1,3,1,3,9,5,4,2
"E01026077",22428,14006,5396,11316,28113,1452,11478,"E",32843,6975,7,5,2,4,9,1,4,3
"E01026097",29219,30908,43,5422,31594,1431,11169,"E",32843,22231,9,10,1,2,10,1,4,7
"E01026073",28016,14310,43,3266,30347,15090,4676,"E",32843,11563,9,5,1,1,10,5,2,4
"E01026075",1456,273,5396,21789,1334,8582,13791,"E",32843,997,1,1,2,7,1,3,5,1
"E01026108",17675,11482,3143,6971,27414,402,6511,"E",32843,2814,6,4,1,3,9,1,2,1
"E01026061",7290,24999,7780,29962,11054,6199,24295,"E",32843,17834,3,8,3,10,4,2,8,6
"E01026054",19720,3266,13349,12951,5999,10095,8491,"E",32843,1833,7,1,5,4,2,4,3,1
"E01026085",6377,22715,43,12812,8997,1904,20901,"E",32843,3048,2,7,1,4,3,1,7,1
"E01026096",11383,24792,5730,20520,27025,2375,23148,"E",32843,14372,4,8,2,7,9,1,8,5
"E01026120",28991,6258,5396,13942,11621,7958,12729,"E",32843,5858,9,2,2,5,4,3,4,2
"E01026069",7388,21268,43,7230,27907,4611,11034,"E",32843,4349,3,7,1,3,9,2,4,2
"E01026060",1517,306,5730,26802,626,10128,17148,"E",32843,3521,1,1,2,9,1,4,6,2
"E01026062",7231,24391,6335,19776,5679,6514,18587,"E",32843,5665,3,8,2,7,2,2,6,2
"E01026058",24349,1248,5730,25109,95,5534,16904,"E",32843,5899,8,1,2,8,1,2,6,2
"E01026095",17985,31742,3143,8297,30968,1754,4055,"E",32843,17207,6,10,1,3,10,1,2,6
"E01026049",3119,12872,5396,14869,4312,8394,10482,"E",32843,674,1,4,2,5,2,3,4,1
"E01032432",2397,5139,16854,20196,1635,15894,15922,"E",32843,3781,1,2,6,7,1,5,5,2
"E01032431",850,4721,23134,25655,1831,19045,19456,"E",32843,10336,1,2,8,8,1,6,6,4
"E01032449",28716,17099,18356,10414,30622,5656,4841,"E",32843,16096,9,6,6,4,10,2,2,5
"E01032453",5272,18308,955,6441,12192,7630,4080,"E",32843,349,2,6,1,2,4,3,2,1
"E01032470",20842,22573,8458,9116,13693,11539,5854,"E",32843,4469,7,7,3,3,5,4,2,2
"E01032467",13632,9156,23134,29493,26811,9762,25406,"E",32843,23435,5,3,8,9,9,3,8,8
"E01032459",23678,14393,16854,19117,9735,16392,14344,"E",32843,10195,8,5,6,6,3,5,5,4
"E01032424",4940,6896,8458,3116,9320,19592,3124,"E",32843,532,2,3,3,1,3,6,1,1
"E01032471",17701,15290,955,718,11283,12546,237,"E",32843,553,6,5,1,1,4,4,1,1
"E01032429",8187,15760,16854,25748,29327,16193,25501,"E",32843,22202,3,5,6,8,9,5,8,7
"E01032476",13545,16061,16854,17242,28346,9205,11021,"E",32843,10506,5,5,6,6,9,3,4,4
"E01032456",25253,20036,8458,12583,19213,17205,6242,"E",32843,8951,8,7,3,4,6,6,2,3
"E01032427",7160,10895,16234,20588,27581,16601,21718,"E",32843,14747,3,4,5,7,9,6,7,5
"E01032438",9014,18098,18356,25461,21124,9076,19306,"E",32843,13589,3,6,6,8,7,3,6,5
"E01032468",4524,21392,16234,24955,16747,10014,24458,"E",32843,14513,2,7,5,8,6,4,8,5
"E01032463",18856,13420,16234,20636,16455,18096,24411,"E",32843,15262,6,5,5,7,6,6,8,5
"E01032482",11362,16469,23134,24393,29166,14382,23489,"E",32843,22067,4,6,8,8,9,5,8,7
"E01032477",9405,7449,23134,27667,9761,10891,20135,"E",32843,12860,3,3,8,9,3,4,7,4
"E01032452",14628,12175,16854,25078,15670,5155,26541,"E",32843,14335,5,4,6,8,5,2,9,5
"E01032425",4542,7769,16234,21104,5562,19497,22940,"E",32843,8811,2,3,5,7,2,6,7,3
"E01032462",15184,9982,18356,22163,8016,16831,18058,"E",32843,9435,5,4,6,7,3,6,6,3
"E01032440",7415,11624,16234,13109,256,14521,11504,"E",32843,2115,3,4,5,4,1,5,4,1
"E01032435",28672,23899,8458,7826,30419,4403,3850,"E",32843,14814,9,8,3,3,10,2,2,5
"E01032478",17003,24613,8458,11282,17147,10696,5270,"E",32843,5093,6,8,3,4,6,4,2,2
"E01032447",27656,13857,26601,16996,29734,5311,10851,"E",32843,19738,9,5,9,6,10,2,4,7
"E01032455",4101,5612,16854,24572,10055,16451,22048,"E",32843,9603,2,2,6,8,4,6,7,3
"E01032419",8185,13211,23134,28270,7189,12356,26126,"E",32843,17871,3,5,8,9,3,4,8,6
"E01032430",10252,3961,23134,21163,25640,17047,17383,"E",32843,13691,4,2,8,7,8,6,6,5
"E01032480",7589,8978,23134,24186,26643,13337,21654,"E",32843,16953,3,3,8,8,9,5,7,6
"E01032420",8733,16002,26601,26248,8324,12833,27145,"E",32843,19587,3,5,9,8,3,4,9,6
"E01032439",7410,15604,23134,25760,249,15097,23987,"E",32843,14218,3,5,8,8,1,5,8,5
"E01032460",30637,17042,16854,15459,18341,17655,11728,"E",32843,16912,10,6,6,5,6,6,4,6
"E01032434",25581,23040,8458,2253,30151,4893,1188,"E",32843,10187,8,8,3,1,10,2,1,4
"E01032481",7562,4254,16234,11878,25135,13385,5569,"E",32843,3813,3,2,5,4,8,5,2,2
"E01032457",4641,4546,16854,19623,8576,17331,19515,"E",32843,6059,2,2,6,6,3,6,6,2
"E01032479",4539,9425,16234,17811,4132,12579,16710,"E",32843,3443,2,3,5,6,2,4,6,2
"E01032426",4051,10209,16234,17328,7220,19869,16465,"E",32843,5551,2,4,5,6,3,7,6,2
"E01032436",3830,9695,18356,23961,11773,10757,18532,"E",32843,7478,2,3,6,8,4,4,6,3
"E01032465",5354,27445,8458,5759,19694,9190,2338,"E",32843,3500,2,9,3,2,6,3,1,2
"E01032442",17573,21343,18356,27618,18336,7626,17774,"E",32843,16583,6,7,6,9,6,3,6,6
"E01032422",8438,20617,18356,12830,18663,11719,12739,"E",32843,6485,3,7,6,4,6,4,4,2
"E01032451",9044,15103,23134,26305,19024,8431,27005,"E",32843,18863,3,5,8,9,6,3,9,6
"E01032441",16488,12628,16854,27983,17708,4180,21612,"E",32843,14575,6,4,6,9,6,2,7,5
"E01032474",31777,15716,6523,7198,31931,5161,4037,"E",32843,19784,10,5,2,3,10,2,2,7
"E01032444",18456,20786,16854,17858,31824,4763,10657,"E",32843,17703,6,7,6,6,10,2,4,6
"E01032433",2808,8094,23134,29806,1264,18761,29024,"E",32843,21830,1,3,8,10,1,6,9,7
"E01032443",16443,17761,16234,25239,14223,5611,24171,"E",32843,14080,6,6,5,8,5,2,8,5
"E01032466",14987,15338,16854,19547,27587,8120,16704,"E",32843,12432,5,5,6,6,9,3,6,4
"E01032473",325,2043,6117,23932,2817,21032,13813,"E",32843,4178,1,1,2,8,1,7,5,2
"E01032458",5911,4922,16234,26104,12138,17137,23217,"E",32843,12038,2,2,5,8,4,6,8,4
"E01032464",4332,22738,955,5042,13389,10372,6354,"E",32843,1055,2,7,1,2,5,4,2,1
"E01032423",11503,4538,16234,15212,7659,19096,11603,"E",32843,3918,4,2,5,5,3,6,4,2
"E01032472",702,573,6117,31065,1077,20549,25069,"E",32843,16280,1,1,2,10,1,7,8,5
"E01032454",26361,17690,16854,15163,30416,5633,13312,"E",32843,17115,9,6,6,5,10,2,5,6
"E01032448",4328,10632,23134,29298,13682,10007,21549,"E",32843,15862,2,4,8,9,5,4,7,5
"E01032418",16929,9704,18356,18269,20954,9570,13798,"E",32843,7721,6,3,6,6,7,3,5,3
"E01032421",7988,11525,26601,29232,7387,13208,30189,"E",32843,24220,3,4,9,9,3,5,10,8
"E01032446",9684,19180,16854,22248,18972,8049,23343,"E",32843,12608,3,6,6,7,6,3,8,4
